Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Control_S4_counts,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-918233,"TRAF3-dependent IRF activation pathway",8,21,0.001343570057581574,0.2912550889972367,0.5742221868973388,11,11,7.333333333333333E-4,-1.0,9606,Homo sapiens,"ENSG00000185507;ENSG00000183735;ENSG00000100393;ENSG00000088888;ENSG00000005339;ENSG00000126456;ENSG00000115267;ENSG00000107201","","R-HSA-1028815;R-HSA-1028812;R-HSA-9705137;R-HSA-918232;R-HSA-1028821;R-HSA-918229;R-HSA-9705320;R-HSA-918227;R-HSA-1028817;R-HSA-918225;R-HSA-1028816"
R-HSA-1483101,"Synthesis of PS",2,8,5.118362124120282E-4,0.2918007955108122,0.5742221868973388,2,2,1.3333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000174915;ENSG00000156471","","R-HSA-1483186;R-HSA-1483089"
R-HSA-156584,"Cytosolic sulfonation of small molecules",4,71,0.00454254638515675,0.29180834007587336,0.5742221868973388,9,24,0.0016,1.0,9606,Homo sapiens,"ENSG00000198682;ENSG00000128294;ENSG00000138801;ENSG00000196502","","R-HSA-158849;R-HSA-176646;R-HSA-158468;R-HSA-174389;R-HSA-176474;R-HSA-174392;R-HSA-176585;R-HSA-158860;R-HSA-8954262"
R-HSA-9006335,"Signaling by Erythropoietin",22,35,0.0022392834293026233,0.2925654725765311,0.5742221868973388,25,25,0.0016666666666666668,1.0,9606,Homo sapiens,"ENSG00000105851;ENSG00000126561;ENSG00000177885;ENSG00000115904;ENSG00000124181;ENSG00000099942;ENSG00000133703;ENSG00000141968;ENSG00000141506;ENSG00000197943;ENSG00000173757;ENSG00000051382;ENSG00000160691;ENSG00000121879;ENSG00000187266;ENSG00000171608;ENSG00000213281;ENSG00000096968;ENSG00000254087;ENSG00000107263;ENSG00000145675","","R-HSA-9027273;R-HSA-9027272;R-HSA-9027275;R-HSA-9027274;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9032478;R-HSA-9027281;R-HSA-9027280;R-HSA-9024723;R-HSA-9709454;R-HSA-9024726;R-HSA-9012651;R-HSA-9012650;R-HSA-9027373;R-HSA-9012654;R-HSA-9027425;R-HSA-9029155;R-HSA-9029158;R-HSA-9021627;R-HSA-9006332;R-HSA-9012657;R-HSA-9006323;R-HSA-9006325"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",62,133,0.008509277031349969,0.29271869658509225,0.5742221868973388,74,78,0.0052,1.0,9606,Homo sapiens,"ENSG00000090376;ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000135218;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000143546;ENSG00000010671;ENSG00000185187;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163220;ENSG00000163221;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-9750942;R-HSA-166286;R-HSA-936963;R-HSA-936960;R-HSA-166284;R-HSA-198669;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-937022;R-HSA-451634;R-HSA-9750946;R-HSA-166072;R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-168136;R-HSA-9749471;R-HSA-2201322;R-HSA-5684250;R-HSA-5684248;R-HSA-2559464;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-166869;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-2262777;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-937059;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-168950;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",62,133,0.008509277031349969,0.29271869658509225,0.5742221868973388,72,76,0.005066666666666666,1.0,9606,Homo sapiens,"ENSG00000090376;ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000135218;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000143546;ENSG00000010671;ENSG00000185187;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163220;ENSG00000163221;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-9750942;R-HSA-166286;R-HSA-936963;R-HSA-936960;R-HSA-166284;R-HSA-198669;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-937022;R-HSA-451634;R-HSA-9750946;R-HSA-166072;R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-168136;R-HSA-9749471;R-HSA-2201322;R-HSA-5684250;R-HSA-5684248;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-166869;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-2262777;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-937059;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",62,136,0.008701215611004478,0.29271869658509225,0.5742221868973388,74,80,0.005333333333333333,1.0,9606,Homo sapiens,"ENSG00000090376;ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000135218;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000143546;ENSG00000010671;ENSG00000185187;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163220;ENSG00000163221;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-9750942;R-HSA-166286;R-HSA-936963;R-HSA-936960;R-HSA-166284;R-HSA-198669;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-937022;R-HSA-451634;R-HSA-9750946;R-HSA-166072;R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-168136;R-HSA-9749471;R-HSA-2201322;R-HSA-5684250;R-HSA-5684248;R-HSA-2559464;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-166869;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-2262777;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-937059;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-168950;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",62,136,0.008701215611004478,0.29271869658509225,0.5742221868973388,72,78,0.0052,1.0,9606,Homo sapiens,"ENSG00000090376;ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000135218;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000143546;ENSG00000010671;ENSG00000185187;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163220;ENSG00000163221;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-9750942;R-HSA-166286;R-HSA-936963;R-HSA-936960;R-HSA-166284;R-HSA-198669;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-937022;R-HSA-451634;R-HSA-9750946;R-HSA-166072;R-HSA-166082;R-HSA-937034;R-HSA-2201316;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-168136;R-HSA-9749471;R-HSA-2201322;R-HSA-5684250;R-HSA-5684248;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-2262775;R-HSA-166869;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-2262777;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-937059;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296"
R-HSA-171306,"Packaging Of Telomere Ends",16,33,0.002111324376199616,0.2928725200730574,0.5742221868973388,2,2,1.3333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000092330;ENSG00000180596;ENSG00000132604;ENSG00000180573;ENSG00000105968;ENSG00000197903;ENSG00000124635;ENSG00000158373;ENSG00000233822;ENSG00000102977;ENSG00000166848;ENSG00000147601;ENSG00000128513","","R-HSA-181450;R-HSA-176700"
R-HSA-110331,"Cleavage of the damaged purine",16,44,0.0028150991682661546,0.2928725200730574,0.5742221868973388,2,9,6.0E-4,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000092330;ENSG00000180596;ENSG00000132604;ENSG00000180573;ENSG00000105968;ENSG00000197903;ENSG00000124635;ENSG00000158373;ENSG00000233822;ENSG00000102977;ENSG00000166848;ENSG00000147601;ENSG00000128513","","R-HSA-9629216;R-HSA-9629483"
R-HSA-73927,"Depurination",16,45,0.0028790786948176585,0.2928725200730574,0.5742221868973388,4,19,0.0012666666666666666,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000092330;ENSG00000180596;ENSG00000132604;ENSG00000180573;ENSG00000105968;ENSG00000197903;ENSG00000124635;ENSG00000158373;ENSG00000233822;ENSG00000102977;ENSG00000166848;ENSG00000147601;ENSG00000128513","","R-HSA-9629216;R-HSA-9629483;R-HSA-9629195;R-HSA-9629373"
R-HSA-110330,"Recognition and association of DNA glycosylase with site containing an affected purine",16,38,0.002431222008957134,0.2928725200730574,0.5742221868973388,2,10,6.666666666666666E-4,1.0,9606,Homo sapiens,"ENSG00000158406;ENSG00000092330;ENSG00000180596;ENSG00000132604;ENSG00000180573;ENSG00000105968;ENSG00000197903;ENSG00000124635;ENSG00000158373;ENSG00000233822;ENSG00000102977;ENSG00000166848;ENSG00000147601;ENSG00000128513","","R-HSA-9629195;R-HSA-9629373"
R-HSA-9032845,"Activated NTRK2 signals through CDK5",1,10,6.397952655150352E-4,0.2944261375642114,0.5752038021376633,1,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000136238","","R-HSA-9033292"
R-HSA-991365,"Activation of GABAB receptors",9,50,0.003198976327575176,0.29477347132309073,0.5752038021376633,8,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000121281;ENSG00000174021;ENSG00000138031;ENSG00000065135;ENSG00000078369;ENSG00000127920;ENSG00000172354;ENSG00000069966;ENSG00000114353","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-1013012;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-977444,"GABA B receptor activation",9,50,0.003198976327575176,0.29477347132309073,0.5752038021376633,8,9,6.0E-4,1.0,9606,Homo sapiens,"ENSG00000121281;ENSG00000174021;ENSG00000138031;ENSG00000065135;ENSG00000078369;ENSG00000127920;ENSG00000172354;ENSG00000069966;ENSG00000114353","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-1013012;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-77288,"mitochondrial fatty acid beta-oxidation of unsaturated fatty acids",4,21,0.001343570057581574,0.29480475966641034,0.5752038021376633,4,6,4.0E-4,-1.0,9606,Homo sapiens,"ENSG00000084754;ENSG00000104325;ENSG00000117054;ENSG00000138029","","R-HSA-109339;R-HSA-109341;R-HSA-109343;R-HSA-109342"
R-HSA-6798163,"Choline catabolism",1,22,0.0014075495841330773,0.29497630878854525,0.5752038021376633,1,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000070214","","R-HSA-6797956"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",2,57,0.0036468330134357004,0.2963733666306179,0.5773005643163176,2,25,0.0016666666666666668,1.0,9606,Homo sapiens,"ENSG00000072042","","R-HSA-2464822;R-HSA-74872"
R-HSA-113501,"Inhibition of replication initiation of damaged DNA by RB1/E2F1",9,15,9.596928982725527E-4,0.2970769530369838,0.5780113954240186,3,3,2.0E-4,1.0,9606,Homo sapiens,"ENSG00000104695;ENSG00000198176;ENSG00000198056;ENSG00000105568;ENSG00000101412;ENSG00000114126;ENSG00000137713;ENSG00000113575;ENSG00000139687","","R-HSA-113504;R-HSA-113643;R-HSA-113503"
R-HSA-203615,"eNOS activation",4,36,0.0023032629558541267,0.2981387696942779,0.5780113954240186,10,20,0.0013333333333333333,1.0,9606,Homo sapiens,"ENSG00000143933;ENSG00000160014;ENSG00000142208;ENSG00000198668;ENSG00000120992;ENSG00000080824","","R-HSA-1497796;R-HSA-202129;R-HSA-202144;R-HSA-1497810;R-HSA-202137;R-HSA-202111;R-HSA-202127;R-HSA-202110;R-HSA-1497784;R-HSA-203613"
R-HSA-5682910,"LGI-ADAM interactions",1,14,8.957133717210493E-4,0.2983603868267492,0.5780113954240186,1,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000106089","","R-HSA-5682802"
R-HSA-8866423,"VLDL assembly",1,9,5.758157389635317E-4,0.2986453376198152,0.5780113954240186,1,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000185624","","R-HSA-8866329"
R-HSA-168176,"Toll Like Receptor 5 (TLR5) Cascade",57,109,0.006973768394113884,0.2989936315236841,0.5780113954240186,68,71,0.004733333333333333,1.0,9606,Homo sapiens,"ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163221;ENSG00000187554;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-9750942;R-HSA-975874;R-HSA-936963;R-HSA-936960;R-HSA-198669;R-HSA-975873;R-HSA-936991;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-166869;R-HSA-450257;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-5684275;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-975866;R-HSA-168053;R-HSA-975865;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-975861;R-HSA-188025;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296;R-HSA-975857"
R-HSA-975871,"MyD88 cascade initiated on plasma membrane",57,109,0.006973768394113884,0.2989936315236841,0.5780113954240186,67,70,0.004666666666666667,1.0,9606,Homo sapiens,"ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163221;ENSG00000187554;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-9750942;R-HSA-975874;R-HSA-936963;R-HSA-936960;R-HSA-198669;R-HSA-975873;R-HSA-936991;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-166869;R-HSA-450257;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-5684275;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-975866;R-HSA-168053;R-HSA-975865;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-975861;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296;R-HSA-975857"
R-HSA-168142,"Toll Like Receptor 10 (TLR10) Cascade",57,109,0.006973768394113884,0.2989936315236841,0.5780113954240186,67,71,0.004733333333333333,1.0,9606,Homo sapiens,"ENSG00000113575;ENSG00000177889;ENSG00000077150;ENSG00000134070;ENSG00000055130;ENSG00000168256;ENSG00000034152;ENSG00000081189;ENSG00000101557;ENSG00000213341;ENSG00000108861;ENSG00000104695;ENSG00000095015;ENSG00000114738;ENSG00000064012;ENSG00000107968;ENSG00000169032;ENSG00000137713;ENSG00000170345;ENSG00000150991;ENSG00000197329;ENSG00000221983;ENSG00000143947;ENSG00000184216;ENSG00000104365;ENSG00000109339;ENSG00000177189;ENSG00000160703;ENSG00000198001;ENSG00000113558;ENSG00000068305;ENSG00000139946;ENSG00000135341;ENSG00000065559;ENSG00000117676;ENSG00000112062;ENSG00000163221;ENSG00000187554;ENSG00000105053;ENSG00000100030;ENSG00000104312;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000142192;ENSG00000139318;ENSG00000173039;ENSG00000100906;ENSG00000170315;ENSG00000172936;ENSG00000168884;ENSG00000109320;ENSG00000189403;ENSG00000140853;ENSG00000072803;ENSG00000055208","","R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-9750942;R-HSA-975874;R-HSA-936963;R-HSA-936960;R-HSA-198669;R-HSA-975873;R-HSA-936991;R-HSA-450325;R-HSA-5609665;R-HSA-936986;R-HSA-199959;R-HSA-9749505;R-HSA-203797;R-HSA-9757954;R-HSA-9758604;R-HSA-450333;R-HSA-450337;R-HSA-450222;R-HSA-450348;R-HSA-450346;R-HSA-451634;R-HSA-9750946;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-168136;R-HSA-9749471;R-HSA-5684250;R-HSA-5684248;R-HSA-9761344;R-HSA-199895;R-HSA-937050;R-HSA-166869;R-HSA-450257;R-HSA-198746;R-HSA-9630923;R-HSA-937044;R-HSA-936942;R-HSA-168162;R-HSA-9749494;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-5684275;R-HSA-5684273;R-HSA-198756;R-HSA-9757951;R-HSA-199917;R-HSA-450292;R-HSA-5684261;R-HSA-975866;R-HSA-168053;R-HSA-975865;R-HSA-168184;R-HSA-199929;R-HSA-168440;R-HSA-975861;R-HSA-199935;R-HSA-5684267;R-HSA-9773803;R-HSA-450296;R-HSA-975857"
R-HSA-418886,"Netrin mediated repulsion signals",2,10,6.397952655150352E-4,0.2997438349895437,0.5788379332306152,2,4,2.666666666666667E-4,1.0,9606,Homo sapiens,"ENSG00000197122;ENSG00000179295","","R-HSA-418863;R-HSA-418859"
R-HSA-1502540,"Signaling by Activin",3,19,0.001215611004478567,0.30030279143620014,0.5792937718672506,4,10,6.666666666666666E-4,1.0,9606,Homo sapiens,"ENSG00000100030;ENSG00000175387;ENSG00000175550","","R-HSA-1549526;R-HSA-173488;R-HSA-1225919;R-HSA-170847"
R-HSA-450282,"MAPK targets/ Nuclear events mediated by MAP kinases",18,35,0.0022392834293026233,0.3009357192381353,0.5798006174577575,15,16,0.0010666666666666667,1.0,9606,Homo sapiens,"ENSG00000177189;ENSG00000104695;ENSG00000109339;ENSG00000100030;ENSG00000050748;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000068305;ENSG00000139318;ENSG00000137713;ENSG00000170345;ENSG00000113575;ENSG00000117676;ENSG00000112062;ENSG00000081189;ENSG00000105053;ENSG00000108861","","R-HSA-198756;R-HSA-198731;R-HSA-168136;R-HSA-198669;R-HSA-199917;R-HSA-450292;R-HSA-450325;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-168053;R-HSA-198746;R-HSA-199929;R-HSA-168440;R-HSA-199935"
